,steam_appid,categories,genres,header_image,short_description,meta,name,developer,publisher,positive,negative,userscore,price,ccu
2625,1032750.0,['Single-player'],Action,https://cdn.akamai.steamstatic.com/steam/apps/1032750/header.jpg?t=1657177861,"In YEAR 2037, a pandemic of an unknown plague virus infection wiped out most of world animals and citizens. The world turns into a DEAD ZONE and survivors’ lives are threatened with zombies! How will you survive in this Zombie Pandemic game?",,Zombie Shooter: Ares Virus,joynow,joynow,6,7,0,499.0,50
2626,207490.0,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Full controller support', 'Remote Play on TV', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/207490/header.jpg?t=1617126368,Experience the magical universe of Rayman with legendary 2D gameplay that has captured the hearts of millions of fans!,86.0,Rayman Origins,UBIart Montpellier,Ubisoft,2916,188,0,1999.0,50
2627,965680.0,"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/965680/header.jpg?t=1644915716,"Slice and dice your friends with boomerangs in this frantic physics party game. Join a crew of your favorite foods as you grill, chill and spill your enemies. Discover ridiculous power-ups and stack them together in deadly combinations.",,Boomerang Fu,Cranky Watermelon,Cranky Watermelon,1189,47,0,1499.0,50
2628,205990.0,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']",Strategy,https://cdn.akamai.steamstatic.com/steam/apps/205990/header.jpg?t=1589889315,"Warlock 2 is a turn-based strategy game of fantasy warfare. Rival against Great Mages, lead mighty armies into fierce battles, wield ancient magic and faith as your weapons. ",73.0,Warlock 2: The Exiled,Ino-Co Plus,Paradox Interactive,781,345,0,1999.0,50
2629,13570.0,['Single-player'],Action,https://cdn.akamai.steamstatic.com/steam/apps/13570/header.jpg?t=1617126499,"The year is 2008. Citywide blackouts ... stock exchange sabotage ... electronic hijacking of national defense systems ... this is information warfare. To prevent these attacks, operatives must infiltrate deep into hostile territory and aggressively collect critical intelligence, closer than ever to enemy soldiers.",92.0,Tom Clancy's Splinter Cell Chaos Theory,Ubisoft Montreal,Ubisoft,3349,232,0,999.0,50
2630,1664370.0,['Single-player'],Action,https://cdn.akamai.steamstatic.com/steam/apps/1664370/header.jpg?t=1653760064,The Teleport is a horror game where we try to escape from a spooky spaceship through the a camera system and the robot.,,The Teleport,Emre Abali,Emre Abali,48,3,0,299.0,50
2631,1136160.0,"['Single-player', 'Steam Achievements']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/1136160/header.jpg?t=1628071219,Internet Cafe Simulator is an internet cafe business simulation game. Build the best internet café in the world!,,Internet Cafe Simulator,Cheesecake Dev,Cheesecake Dev,5599,2042,0,999.0,50
2632,311240.0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/311240/header.jpg?t=1654229370,"Nine participants awaken, trapped in an underground facility. To escape, they must play a game with deadly consequences. Who will live, and who will die? The choice is yours. Let the Decision Game begin…",78.0,Zero Escape: Zero Time Dilemma,"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.",2670,450,0,1999.0,50
2633,1741640.0,['Single-player'],Simulation,https://cdn.akamai.steamstatic.com/steam/apps/1741640/header.jpg?t=1652308807,"Take on the role of a Dark Elder God and lead your agents to bring about an apocalypse in a fantasy world. Work in the shadows, avoiding the heroes who will try to stop you, as you bring about plague and famine, ice age and volcanic destruction, madness and never ending night.",,Shadows of Forbidden Gods,Bobby Two Hands,Fallen Oak Games Limited,244,7,0,1999.0,50
2634,420290.0,"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Partial Controller Support', 'Remote Play on Phone', 'Remote Play on Tablet']",Action,https://cdn.akamai.steamstatic.com/steam/apps/420290/header.jpg?t=1651525107,"Blackwake is a multiplayer naval FPS focused on teamwork and cooperation. Fire the cannons, sink enemy ships or board them with firearms and steel.",,Blackwake,Mastfire Studios Pty Ltd,Mastfire Studios Pty Ltd,19550,4202,0,499.0,50
2635,341940.0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",Action,https://cdn.akamai.steamstatic.com/steam/apps/341940/header.jpg?t=1621932457,"Hatred is a violent twin-stick shooter, in which you take the role of The Antagonist fighting against all of humanity.",43.0,Hatred,Destructive Creations,Destructive Creations,10182,2525,0,599.0,49
2636,262280.0,"['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",RPG,https://cdn.akamai.steamstatic.com/steam/apps/262280/header.jpg?t=1644240055,"The Dungeon Lord is back – and this time he’s serious! In Dungeons 2, fulfil the Dungeon Lord’s insatiable quest for vengeance by recruiting fearsome new monsters from all corners of the underworld in order to undertake his evil bidding.",70.0,Dungeons 2,Realmforge Studios,Kalypso Media Digital,3899,905,0,1999.0,49
2637,329130.0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']",Action,https://cdn.akamai.steamstatic.com/steam/apps/329130/header.jpg?t=1656135184,"A spaceship building and universe-exploration game. Collect resources, expand and grow your fleet, and conquer your personal galaxy. Stellar ambience by Peaks.",,Reassembly,Anisoptera Games,Indie Voyage,3342,213,0,1499.0,49
2638,747920.0,"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'In-App Purchases']",Free to Play,https://cdn.akamai.steamstatic.com/steam/apps/747920/header.jpg?t=1592814456,"Hero Plus is a massively multiplayer online role-playing game (MMORPG) based on a story written by three generations of Chinese novelists. It is free to play with cash shop items available, much like The Legend of Ares, Scions of Fate, Silkroad Online and many other MMORPG's.",,Hero Plus,MGAME Corporation,Netgame Inc,114,84,0,0.0,49
2639,67370.0,"['Single-player', 'Co-op', 'Steam Achievements', 'Partial Controller Support']",Action,https://cdn.akamai.steamstatic.com/steam/apps/67370/header.jpg?t=1568914450,"An intense first person shooter that delivers a twisted and gripping narrative of tragedy, modern crime drama, and supernatural horror.",77.0,The Darkness II,Digital Extremes,2K,16053,1516,0,449.0,49
2640,637100.0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on TV']",Action,https://cdn.akamai.steamstatic.com/steam/apps/637100/header.jpg?t=1603129888,The fate of Sonic the Hedgehog’s world is in your hands – Join the Uprising.,56.0,Sonic Forces,"Sonic Team, Hardlight",SEGA,3752,2295,0,3999.0,49
2641,1324780.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Includes level editor']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1324780/header.jpg?t=1656063994,"Fight massive battles between infantry, armored vehicles, tanks, cannons and planes. Realistically manage your weapons and equipment, coordinate with your squad, and tactically navigate large, fully destructible open world maps. Experience the WW2 in singleplayer, PVP and Co-Op.",,Easy Red 2,Marco Amadei,Corvostudio di Amadei Marco,1542,223,0,799.0,49
2642,1552550.0,"['Single-player', 'Steam Achievements', 'Partial Controller Support']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1552550/header.jpg?t=1632450154,"Count Dracula is once more back from the dead... Join the fight against Evil in the Castlevania Advance Collection, a compilation of timeless action-exploration masterpieces!",,Castlevania Advance Collection,Konami Digital Entertainment,Konami Digital Entertainment,877,61,0,1999.0,49
2643,860950.0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Commentary available']",Action,https://cdn.akamai.steamstatic.com/steam/apps/860950/header.jpg?t=1622493612,"In Mark of the Ninja, you'll know what it is to truly be a ninja. You must be silent, agile and clever to outwit your opponents in a world of gorgeous scenery and flowing animation.",,Mark of the Ninja: Remastered,Klei Entertainment,Klei Entertainment,4111,157,0,499.0,49
2644,760640.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Remote Play Together']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/760640/header.jpg?t=1654160610,"Created by and for tennis fans, Tennis Elbow 4 is the sequel of TE2013, and offers a tennis simulation with an easy and intuitive learning curve, but with exceptional gameplay depth.",,Tennis Elbow 4,Mana Games,Mana Games,182,17,0,2399.0,49
2645,435030.0,"['Single-player', 'Steam Achievements', 'Steam Cloud']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/435030/header.jpg?t=1505905114,"Solve many tile sets, quests and adventures to get your prizes and collections. Help the elves to survive on the lost island.",,Lost Lands: Mahjong,FIVE-BN GAMES,FIVE-BN GAMES,4431,385,0,0.0,49
2646,8140.0,['Single-player'],Action,https://cdn.akamai.steamstatic.com/steam/apps/8140/header.jpg?t=1592494880,"Tomb Raider: Underworld represents a new advancement in exploration-based gameplay. As fearless adventurer Lara Croft explore exotic locations around the world, each designed with an incredible attention to detail resulting in breathtaking high-definition visual fidelity that creates a truly believable world and delivers a new level of...",80.0,Tomb Raider: Underworld,Crystal Dynamics,Square Enix,3698,1157,0,899.0,49
2647,1046820.0,"['Single-player', 'Steam Achievements', 'Captions available']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/1046820/header.jpg?t=1657529108,Your job is to monitor live surveillance camera footage and spot anomalies in the monitored rooms. Anomalies range from furniture movement to otherworldly intruders. When you spot an anomaly you have to file a report to fix it. You will need sharp eyes and good memory to survive the entire night.,,I'm on Observation Duty,Notovia,Notovia,867,52,0,199.0,49
2648,1428100.0,"['Single-player', 'Steam Workshop']",Action,https://cdn.akamai.steamstatic.com/steam/apps/1428100/header.jpg?t=1646492174,Instruments of Destruction is a vehicle-building sandbox featuring advanced physics-based destruction. Create crazy construction vehicles and use them to demolish buildings and complete various objectives.,,Instruments of Destruction,Radiangames,Radiangames,469,14,0,1999.0,49
2649,1554130.0,['Single-player'],Indie,https://cdn.akamai.steamstatic.com/steam/apps/1554130/header.jpg?t=1614946471,"Draft Day Sports: College Basketball 2021 puts you in the role of head coach of your favorite college basketball team. Every decision can be made by you from staff hiring, recruiting, scouting and all the way to making each substitution to lead your team to tournament glory and becoming a dynasty.",,Draft Day Sports: College Basketball 2021,Wolverine Studios,Wolverine Studios,34,5,0,2499.0,49
2650,799640.0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/799640/header.jpg?t=1658149613,"Hunt down monsters to cook and eat them! You’ve been revived in a massive underground complex and you must leave this bizarre facility. Aided by the undead Necro-Chef Simmer, you must stay safe, get fed, find a way to get out",,Dungeon Munchies,maJAJa,maJAJa,3766,84,0,1499.0,49
2651,1139890.0,['Single-player'],Casual,https://cdn.akamai.steamstatic.com/steam/apps/1139890/header.jpg?t=1577876451,"Dictators : No Peace Countryballs is a war simulation and dictator game. This is a fun,simple and some say a funny countryballs game. If you like simulation games, you will love playing Dictators : No Peace. Play as a dictator of your favourite country and colonize the world.",,Dictators:No Peace Countryballs,RPN Indie Developer,RPN Indie Developer,4149,238,0,99.0,49
2652,277450.0,"['Single-player', 'Multi-player']",Strategy,https://cdn.akamai.steamstatic.com/steam/apps/277450/header.jpg?t=1644305042,"It is a time of war in Europe. Driven by new ideas of Enlightenment, the hearts of men and women across the continent are inflamed with dreams of freedom and glory. This is the moment for a military genius to forge himself a name to be remembered throughout all eternity. This is your moment.",69.0,Imperial Glory,Pyro Studios,Kalypso Media Digital,839,252,0,499.0,49
2653,480430.0,"['Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Stats']",Action,https://cdn.akamai.steamstatic.com/steam/apps/480430/header.jpg?t=1592476083,"Scare or be scared in this FREE adrenaline-pumping multiplayer game full of hijinks and mischief! Set traps, cast spells, and scare the living hell out of your opponent to win!",68.0,Hide and Shriek,Funcom,Funcom,3593,731,0,0.0,49
2654,1269950.0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/1269950/header.jpg?t=1656022521,"Thanks to next generation AI technology, BUDDY SIMULATOR 1984 simulates the experience of hanging out with a best buddy! Your buddy learns from you, constantly adapting to your interests and personality. But most importantly, your buddy can play games with you!",,Buddy Simulator 1984,Not a Sailor Studios,Not a Sailor Studios,2662,153,0,699.0,49
2655,702890.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together']",Action,https://cdn.akamai.steamstatic.com/steam/apps/702890/header.jpg?t=1645657851,"THE COLLISION IS INEVITABLE! THE IMPACT WILL BE UNAVOIDABLE! Cross over between 4 different universes! Play as characters from the BlazBlue, Persona, Under Night In-Birth, and (for the first time ever in a fighting game), RWBY series!",,BlazBlue: Cross Tag Battle,Arc System Works,Arc System Works,3014,764,0,1999.0,49
2656,1116880.0,"['Single-player', 'Steam Achievements', 'Steam Cloud']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/1116880/header.jpg?t=1657178367,"Lay out your grand strategy on the land of Eagarlnia where humans, elves, orcs, dwarves, and the undead each battle out a corner of land. Manage your territories by navigating complex decisions and grow your economy.",,The Heroic Legend of Eagarlnia,HongShou Studio,Pixmain,1166,191,0,1299.0,49
2657,1227280.0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Cloud']",Indie,https://cdn.akamai.steamstatic.com/steam/apps/1227280/header.jpg?t=1657192070,"Guide puny humans through Despot's Game - a rogue-like tactics army battler. Equip your team and sacrifice them through procedural dungeons as you fight enemies, and other players!",,Despot's Game: Dystopian Army Builder,Konfa Games,tinyBuild,1501,224,0,1499.0,49
2658,618760.0,"['Single-player', 'Steam Trading Cards', 'Partial Controller Support']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/618760/header.jpg?t=1646169194,"What if you discovered that you have the power to stop an evil menace? What if you discovered that to complete that journey, you would have to face your own brother? Join Dale and his friends on a quest of self-discovery, friendship and heroism!",,IronBorn,Valkyria Games,Valkyria Games,22,8,0,499.0,49
2659,525460.0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/525460/header.jpg?t=1646736892,"FIVE YEARS AGO IN THIS FOREST.. A journalist wanted to go there.And of course he didnt come back. Few days later,he called his best friend.He just said to him &quot;Come Here&quot; and line dropped. You're the best friend of this guy.You listened your friend and you went there. LET THE GAME BEGIN",,Sullen: Light is Your Friend,,,9,30,0,499.0,48
2660,688060.0,['Single-player'],Indie,https://cdn.akamai.steamstatic.com/steam/apps/688060/header.jpg?t=1654008184,"Odd Realm is a colony sim set in a procedurally generated, fantasy world where you control a group of settlers to build a settlement that survives the passing seasons, roaming bandits, underground horrors, and gods from legend.",,Odd Realm,Unknown Origin Games Inc,Unknown Origin Games Inc,601,66,0,1499.0,48
2661,487120.0,"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/487120/header.jpg?t=1642540149,"This massive online sandbox RPG features elements of magic, spellcasting, building, exploring and crafting. As a newly minted apprentice of the magic arts, you will set off to the dangerous world of Ignus. Tame mighty beasts, forge alliances, explore uncharted territories or fight for dominance!",,Citadel: Forged with Fire,Blue Isle Studios,Blue Isle Publishing,3863,1773,0,3999.0,48
2662,685310.0,"['Single-player', 'Steam Achievements', 'In-App Purchases', 'Steam Cloud', 'Stats']",Casual,https://cdn.akamai.steamstatic.com/steam/apps/685310/header.jpg?t=1572333368,"Defend the transport ship from being captured by enemy waves on the way to the jump hole. Upgrade weapons, kill enemies, get cargo, transfer cargo, buy features, repeat.",,Transport Defender,Coconut Shavers,Coconut Shavers,306,80,0,0.0,48
2663,1141220.0,"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Stats']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/1141220/header.jpg?t=1652426888,"DemonCrawl is a puzzle roguelite that combines the addicting gameplay of Minesweeper with hundreds of unique items, stages, and abilities!",,DemonCrawl,Therefore Games,Therefore Games,801,174,0,1499.0,48
2664,9050.0,"['Single-player', 'Multi-player', 'Steam Cloud']",Action,https://cdn.akamai.steamstatic.com/steam/apps/9050/header.jpg?t=1576268408,"A massive demonic invasion has overwhelmed the Union Aerospace Corporation's (UAC) Mars Research Facility, leaving only chaos and horror in its wake. As one of only a few survivors, you must fight your way to hell and back against a horde of evil monsters.",87.0,DOOM 3,id Software,id Software,5549,682,0,499.0,48
2665,1128000.0,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Partial Controller Support', 'Steam Cloud']",Adventure,https://cdn.akamai.steamstatic.com/steam/apps/1128000/header.jpg?t=1591986336,Cube World is a voxel-based action RPG with a focus on exploration. It takes place in a procedurally generated fantasy world made up entirely of cubes.,,Cube World,Picroma,Picroma,6675,11127,0,1999.0,48
